datelementid,uid,name,formname,valuetype,categorycomboid,uid,name,categoryoptioncomboid,uid,name,HMIS-CODE,HMIS-NAME,UPHMIS-DHIS2-NAME
1631014,na2y2nuvqxv,VHND/RI sessions supported by AVD,VHND/RI sessions supported by AVD,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a545,Number of VHND sessions where vaccine was supplied by the AVD system,VHND/RI sessions supported by AVD _
1631015,ayARB7sMSRC,Microplan review exercise conducted,Whether microplan review exercise conducted,BOOLEAN,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a546,VHND microplan review exercise is done biannually ,Microplan review exercise conducted_
1632879,QBvndpkzfHZ,ASHA complaints,,INTEGER,1633862,FQ4HUa1AorL,ASHA complaints (AGRC),1633863,kfQiqZ07cGN,Received, a547,Number of ASHA Complaints received in the reporting month by the Block ASHA Grievance Reddressal Committee in written,ASHA complaints_Received
1632879,QBvndpkzfHZ,ASHA complaints,,INTEGER,1633862,FQ4HUa1AorL,ASHA complaints (AGRC),1633865,SjAkOvGNksb,Resolved, a548,Number of ASHA Complaints resolved in the reporting month by the Block ASHA Grievance Reddressal Committee in written against the total no. of complaints received in the reporting month,ASHA complaints_Resolved
1632879,QBvndpkzfHZ,ASHA complaints,,INTEGER,1633862,FQ4HUa1AorL,ASHA complaints (AGRC),1633864,y2STOCFvAkK,Not reslovled > 21 days, a549,Number of ASHA Complaints not reslovled > 21 days in the reporting month by the Block ASHA Grievance Reddressal Committee ,ASHA complaints_Not reslovled > 21 days
1632879,QBvndpkzfHZ,ASHA complaints,,INTEGER,1633862,FQ4HUa1AorL,ASHA complaints (AGRC),1633866,PE2V1o6pUV7,Referred to higher  committee, a550,Number of ASHA complaints referred to higher  committee in the reporting month by the Block ASHA Grievance Reddressal Committee ,ASHA complaints_Referred to higher  committee
1630851,U1BBjWWQBYc,ASHA sangini meeting held in Block,ASHA sangini meeting held in Block  (Yes/No),BOOLEAN,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a551,Whether ASHA SANGINI meeting held in the reporting month ,ASHA sangini meeting held in Block_
1630852,F7Qen6tDWL8,ASHA sangini attended review meeting,No. of ASHA sangini attended review meeting,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a552,Number of ASHA SANGINIS attended the monthlty review meetying against the number in position,ASHA sangini attended review meeting _
1630853,OwBzf08wcBm,ASHA cluster meeting planned,ASHA cluster meeting planned,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a553,Whether ASHA Cluster meeting planned for the reporting month,ASHA cluster meeting planned _
9145,FWwRxYQxkYu,Cluster meetings held,,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a554,Whether ASHA Cluster meeting held in the reporting month,Cluster meetings held_
1632228,qtdSUsz0uTl,ASHA participated in cluster meetings,,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a555,Number of ASHAs participated in the cluster meeting with their VHIRs agaisnt the number targetted ,ASHA participated in cluster meetings_
1632242,a3urmRR2Hge,ASHA submitted vouchers for the payment of incectives,,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a556,Number of ASHAs who submitted the Incentive claim vouchers against the total ASHAs working in any SC area,ASHA submitted vouchers for the payment of incectives_
1632889,GDN7gwfeb3X,ASHA received incentives against submitted vouchers,,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a557,Number of ASHAs who reported incentive amount realisation in their accounts against the number of ASHAs who submitted their claims ,ASHA received incentives against submitted vouchers_
1632257,PJcjOAHVupY,RI quarterly review meeting conducted,,BOOLEAN,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a558,Whether RI quartely review meeting conducted at the facility during the reporting month or not.,RI quarterly review meeting conducted_
1632275,qGK1Juzxs0p,Funds for consolidation of micro plan utilized,,BOOLEAN,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a559,Whether the funds for consolidation of micro plan were utilized or not at the facility during the reporting month.,Funds for consolidation of micro plan utilized_
1631016,Au8HLYGrxDA,ASHAs having complete and functional HBNC kit,ASHAs having complete and functional HBNC kit,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a560,Number of ASHAs having complete and functional HBNC kit under a sub-center during the reporting month.,ASHAs having complete and functional HBNC kit  _
1631017,AraUG7G5PS2,ASHAs having complete HBNC drug kit,ASHAs having complete HBNC drug kit,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a561,Number of ASHAs having complete  HBNC durg kit under a sub-center during the reporting month.,ASHAs having complete HBNC drug kit  _
1631018,sL6wEnBfoQC,HBNC visit forms submitted by ASHA,Number of HBNC visit forms submitted by ASHA,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a562,Number of HBNC visit forms submitted by ASHA at sub-center by the end of the reporting month.,HBNC visit forms submitted by ASHA_
1631019,BEJiFwZDANQ,ASHA submitted HBNC visit forms,Number of ASHA submitted HBNC visit forms,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a563,Number of ASHA submitted HBNC visit forms to ANM during the reporting month.,ASHA submitted HBNC visit forms _
1630996,YIVXpGuvpFt,NB identified by ASHA  - Male visited,Male,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a564,Number of new-borns (male) visited by ASHA under a sub-center areas by the end of the reporting month.,NB identified by ASHA  - Male visited_
1630775,PgCK0srUhVZ,NB identified by ASHA  - Male,Male,INTEGER,1626523,bkFJao6aSy6,Newborn,1626527,uXSGoAqZ47g,Birth defect, a565,Number of new-borns (male) identified with birth defect under a sub-center areas by the end of the reporting month.,NB identified by ASHA  - Male_Birth defect
1630775,PgCK0srUhVZ,NB identified by ASHA  - Male,Male,INTEGER,1626523,bkFJao6aSy6,Newborn,1626528,uUXmboutton,Weight<2500gm, a566,Number of new-borns (male) weighing <2500 gm under a sub-center areas by the end of the reporting month.,NB identified by ASHA  - Male_Weight<2500gm
1630775,PgCK0srUhVZ,NB identified by ASHA  - Male,Male,INTEGER,1626523,bkFJao6aSy6,Newborn,1626525,yYVLFvBgeK4,Weight<1800gm, a567,Number of new-borns (male) weighing <1800 gm under a sub-center areas by the end of the reporting month.,NB identified by ASHA  - Male_Weight<1800gm
1630775,PgCK0srUhVZ,NB identified by ASHA  - Male,Male,INTEGER,1626523,bkFJao6aSy6,Newborn,1626524,f1DO4jy18Jo,Referred, a568,Number of new-borns (male) referred by ASHA under a sub-center area by the end of the reporting month.,NB identified by ASHA  - Male_Referred
1630775,PgCK0srUhVZ,NB identified by ASHA  - Male,Male,INTEGER,1626523,bkFJao6aSy6,Newborn,1626526,N11qQhEpjYr,Deaths, a569,Number of new-borns (male) died under a sub-center area during the reporting month.,NB identified by ASHA  - Male_Deaths
1630997,vHK3aoVlupC,NB identified by ASHA - Female visited,Female,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a570,Number of new-borns (female) visited by ASHA under a sub-center areas by the end of the reporting month.,NB identified by ASHA - Female visited_
1630776,Lb2DzKeoiV4,NB identified by ASHA - Female,Female,INTEGER,1626523,bkFJao6aSy6,Newborn,1626527,uXSGoAqZ47g,Birth defect, a571,Number of new-borns (female) identified with birth defect under a sub-center areas by the end of the reporting month.,NB identified by ASHA - Female_Birth defect
1630776,Lb2DzKeoiV4,NB identified by ASHA - Female,Female,INTEGER,1626523,bkFJao6aSy6,Newborn,1626528,uUXmboutton,Weight<2500gm, a572,Number of new-borns (female) weighing <2500 gm under a sub-center areas by the end of the reporting month.,NB identified by ASHA - Female_Weight<2500gm
1630776,Lb2DzKeoiV4,NB identified by ASHA - Female,Female,INTEGER,1626523,bkFJao6aSy6,Newborn,1626525,yYVLFvBgeK4,Weight<1800gm, a573,Number of new-borns (female) weighing <1800 gm under a sub-center areas by the end of the reporting month.,NB identified by ASHA - Female_Weight<1800gm
1630776,Lb2DzKeoiV4,NB identified by ASHA - Female,Female,INTEGER,1626523,bkFJao6aSy6,Newborn,1626524,f1DO4jy18Jo,Referred, a574,Number of new-borns (female) referred by ASHA under a sub-center area by the end of the reporting month.,NB identified by ASHA - Female_Referred
1630776,Lb2DzKeoiV4,NB identified by ASHA - Female,Female,INTEGER,1626523,bkFJao6aSy6,Newborn,1626526,N11qQhEpjYr,Deaths, a575,Number of new-borns (female) died under a sub-center area during the reporting month.,NB identified by ASHA - Female_Deaths
1631020,M8VBsPF1l3S,LBW newborns followed up by ASHAs after discharge from SNCU,Low birth weight newborns followed up by ASHAs after discharge from SNCU,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a576,Number of low birth weight newborns followed up by ASHAs after discharge from SNCU (Special Newborn Care Unit) under a sub-center area during the reporting month.,LBW newborns followed up by ASHAs after discharge from SNCU_
1631021,hcg12Y3mmwx,ASHAs supported by ASHA Sanginis in HBNC visit,ASHAs supported by ASHA Sanginis in HBNC visit,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a577,Number of ASHAs supported by ASHA Sangini/Sanginis in HBNC visits under a sub-center area during the reporting month.,ASHAs supported by ASHA Sanginis in HBNC visit_
1631022,gIyp4WckUgF,HBNC visit forms verified by ANM during VHND/ Home visits,HBNC visit forms verified by ANM during VHND/ Home visits,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a578,Number of HBNC visit forms verified by ANM during VHND/Home visits during the reporting month.,HBNC visit forms verified by ANM during VHND/ Home visits_
9460,J3r82HEMX7l,Condoms distributed through ASHA by social marketing,,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a579,Number of condoms distributed by ASHA under social marketing under the sub-center areas during the reporting month.,Condoms distributed through ASHA by social marketing_
9461,tmjo7KSZJ2B,OCP distributed through ASHA by social marketing,,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a580,Number of beneficiaries given Oral contraceptive pills (in cycle).,OCP distributed through ASHA by social marketing_
9462,YMrKnUHUdwO,ECP distributed through ASHA by social marketing,,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a581,Number of beneficiaries given Emergency contraceptive pills  under social marketing.,ECP distributed through ASHA by social marketing_
9463,dpFOeEJxnMz,Sanitary napkins distributed through ASHA by social marketing,,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a582,Number of beneficiaries (women) given sanitary napkins under social marketing  under the sub-center areas during the reporting month.,Sanitary napkins distributed through ASHA by social marketing_
1650414,jwVIfo6vOUX,Adolesents girls who received sanitary napkins,Total number of adolesents girls who received sanitary napkins,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a583,Number of beneficiaries (adolescent girls) given sanitary napkins under social marketing  under the sub-center areas during the reporting month.,Adolesents girls who received sanitary napkins_
9464,pXXYsLGyGBo,PTK distributed through ASHA by social marketing,,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a584,Number of beneficiaries given PTK in the reporting month ,PTK distributed through ASHA by social marketing_
9132,wERIVsGlkOp,Adolescent girls visited for health check up during VNHD,,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a585,Number of adolescent girls provided TT shots at 10 & 16 year. Adoelscent aging 10- 19 years tested for HB ,Adolescent girls visited for health check up during VNHD_
9134,dzoiIgjSfQm,Severely anaemic adolescent girls (<7 hb/dl),,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a586,Number of adolescent girls tested HB and found to be (<7 hb/dl) who were referred to higher facility for treatment and management ,Severely anaemic adolescent girls (<7 hb/dl)_
9135,KYtnt4aomSM,Moderate  anaemic adolescent girls (>=7  and <11 hb/dl),,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a587,Number of adolescents girls tested HB and found to be (>=7 and <12gm/dl) who were counselled for iron rich diet and provided weekly iron supplementation on the VHND  treatment and management ,Moderate  anaemic adolescent girls (>=7  and <11 hb/dl)_
9136,EB6GT9Hf1Jj,Adolescent girls received IFA tablets during VHND,,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a588,Number of out of school girls both married and unmarried registered under AWW given IFA tablets on VHND,Adolescent girls received IFA tablets during VHND_
1634036,upUFQbC78s3,Counselling beneficiaries,,INTEGER,1634030,qOLIgeWWFzY,Beneficiaries Counselling,1634032,sigTMiiEwSk,PW, a589,"Number of PW counselled on birth planning, institutional delivery, ANC, PNC against those mentioned in the due list",Counselling beneficiaries_PW
1634036,upUFQbC78s3,Counselling beneficiaries,,INTEGER,1634030,qOLIgeWWFzY,Beneficiaries Counselling,1634031,sc4Htq1INBU,Parents/guardians for 0-5 year children, a590,"Number of parents/guardians  of 0-5 year children counselled for BF, EBF, CF, Complete Imm., Vacc, etc.",Counselling beneficiaries_Parents/guardians for 0-5 year children
1634036,upUFQbC78s3,Counselling beneficiaries,,INTEGER,1634030,qOLIgeWWFzY,Beneficiaries Counselling,1634035,vbu58yZ2VTF,Eligible couples, a591,"Eligible Couples counselled  on use of contraceptives,  counseling on non-clinic contraceptives such as condoms and OCPs, on compensation for loss of wages resulting from sterilization and PPIUCD.",Counselling beneficiaries_Eligible couples
1634036,upUFQbC78s3,Counselling beneficiaries,,INTEGER,1634030,qOLIgeWWFzY,Beneficiaries Counselling,1634034,F2NN4WgeRrt,Adolescents, a592,"Number of adolescents counselled on management of  menstrual hygiene ,health and  Nutrition, TT Immunisation.",Counselling beneficiaries_Adolescents
1634036,upUFQbC78s3,Counselling beneficiaries,,INTEGER,1634030,qOLIgeWWFzY,Beneficiaries Counselling,1634033,t9gKsgiBQfF,Other beneficiaries, a593,Number of other beneficiaries given couselling by ANM during the reporting month.,Counselling beneficiaries_Other beneficiaries
1634022,zuk1SC2Zmmj,Services provided by AWW in VHND,,INTEGER,1634017,MC5lf8J3Wsb,Services provided by AWW in VHND,1634020,PIMMZFuT6rA,Child Weighted, a594,Number of children weighed on VHND during the reporting month.,Services provided by AWW in VHND_Child Weighted
1634022,zuk1SC2Zmmj,Services provided by AWW in VHND,,INTEGER,1634017,MC5lf8J3Wsb,Services provided by AWW in VHND,1634019,WmfVe9sJ08k,Weight updated in Growth chart, a595,Number of children weighed on VHND for whom growth chart was plotted during the reporting month.,Services provided by AWW in VHND_Weight updated in Growth chart
1634022,zuk1SC2Zmmj,Services provided by AWW in VHND,,INTEGER,1634017,MC5lf8J3Wsb,Services provided by AWW in VHND,1634018,HKWMIqAo5o4,THR distributed to children, a596,Number of children to whom THR (Take Home Ration)  distributed during the reporting month.,Services provided by AWW in VHND_THR distributed to children
1634022,zuk1SC2Zmmj,Services provided by AWW in VHND,,INTEGER,1634017,MC5lf8J3Wsb,Services provided by AWW in VHND,1634021,RZwPtJQncAd,THR distributed, a597,Number of pregnant women to whom THR distributed during the reporting month.,Services provided by AWW in VHND_THR distributed
1631023,dQuuXaA8GXe,LW children referred to higher facility for blood & stool test,Low weight children referred to higher facility for blood & stool test,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a598,Number of low weight children referred to higher facility for blood & stool test by AWW during the reporting month.,LW children referred to higher facility for blood & stool test_
9468,ewAN0AF6NGp,SAM/Severely underweight children checked during VHND by ANMs,,INTEGER,14,EnzwsuaCxmy,default,15,Ti9FJqkSK6J,default, a599,Number of SAM/severely underweight children referred to higher facility for treatment by AWW during the reporting month.,SAM/Severely underweight children checked during VHND by ANMs_
8943,uBcyVES0HVr,Working administrative staff,,INTEGER,1625508,q48PP0xCbZc,HR type,1625509,XBmvYCNg3vJ,Regular, a600,Administrative staff (UDC &LDC)--(Regular),Administrative staff (UDC &LDC)--(Regular)
8943,uBcyVES0HVr,Working administrative staff,,INTEGER,1625508,q48PP0xCbZc,HR type,1625510,CselUyki4wg,Contractual, a601,Administrative staff (UDC &LDC)--(Contractual),Administrative staff (UDC &LDC)--(Contractual)
